ID;cliente;anio;mes;Total_desastres; total_gasto 
3804;Seguros Vida;2017;diciembre;5; $87.239 
3805;Seguros Vida;2018;enero;4; $90.101 
3806;Seguros Vida;2018;febrero;5; $93.901 
3807;Seguros Vida;2018;marzo;3; $18.276 
3808;Seguros Vida;2018;abril;0; $- 
3809;Seguros Vida;2018;mayo;4; $6.069 
3810;Seguros Vida;2018;junio;2; $91.124 
3811;Seguros Vida;2018;julio;1; $66.229 
3812;Seguros Vida;2018;agosto;0; $- 
3813;Seguros Vida;2018;septiembre;3; $76.258 
3814;Seguros Vida;2018;octubre;1; $5.372 
3815;Seguros Vida;2018;noviembre;4; $66.170 
3816;Seguros Vida;2018;diciembre;4; $15.733 
3817;Seguros Vida;2019;enero;4; $43.482 
3818;Seguros Vida;2019;febrero;3; $87.517 
3819;Seguros Vida;2019;marzo;2; $99.409 
3820;Seguros Vida;2019;abril;0; $- 
3821;Seguros Vida;2019;mayo;5; $73.597 
3822;Seguros Vida;2019;junio;4; $99.724 
3823;Seguros Vida;2019;julio;2; $47.721 
3824;Seguros Vida;2019;agosto;3; $21.934 
3825;Seguros Vida;2019;septiembre;4; $62.069 
3826;Seguros Vida;2019;octubre;4; $6.884 
3827;Seguros Vida;2019;noviembre;1; $20.298 
3828;Seguros Vida;2019;diciembre;0; $- 
3829;Seguros Vida;2020;enero;2; $54.250 
3830;Seguros Vida;2020;febrero;3; $5.493 
3831;Seguros Vida;2020;marzo;5; $93.112 
3832;Seguros Vida;2020;abril;2; $38.829 
3833;Seguros Vida;2020;mayo;1; $13.565 
3834;Seguros Vida;2020;junio;3; $10.482 
3835;Seguros Vida;2020;julio;3; $92.637 
3836;Seguros Vida;2020;agosto;1; $62.057 
3837;Seguros Vida;2020;septiembre;1; $16.835 
3838;Seguros Vida;2020;octubre;0; $- 
3839;Seguros Vida;2020;noviembre;0; $- 
3840;Seguros Vida;2020;diciembre;0; $- 
3841;Seguros Vida;2021;enero;0; $- 
3842;Seguros Vida;2021;febrero;0; $- 
3843;Seguros Vida;2021;marzo;4; $75.026 
3844;Seguros Vida;2021;abril;5; $68.150 
3845;Seguros Vida;2021;mayo;1; $49.774 
3846;Seguros Vida;2021;junio;2; $74.896 
3847;Seguros Vida;2021;julio;2; $12.141 
3848;Seguros Vida;2021;agosto;1; $62.658 
3849;Seguros Vida;2021;septiembre;5; $43.570 
3850;Seguros Vida;2021;octubre;0; $- 
3851;Seguros Vida;2021;noviembre;4; $64.021 
3852;Seguros Vida;2021;diciembre;4; $54.192 
3853;Seguros Vida;2022;enero;2; $72.840 
3854;Seguros Vida;2022;febrero;2; $91.121 
3855;Seguros Vida;2022;marzo;0; $- 
3856;Seguros Vida;2022;abril;2; $79.551 
3857;Seguros Vida;2022;mayo;0; $- 
3858;Seguros Vida;2022;junio;5; $57.501 
3859;Seguros Vida;2022;julio;3; $86.798 
3860;Seguros Vida;2022;agosto;2; $11.638 
3861;Seguros Vida;2022;septiembre;4; $87.896 
3862;Seguros Vida;2022;octubre;1; $44.280 
3863;Seguros Vida;2022;noviembre;2; $5.523 
3864;Seguros Vida;2022;diciembre;2; $45.623 
