Magnitud,Lugar,Fecha_Tiempo,Tipo_Magnitud,Tipo_Catastrofe,Longitud,Latitud,Profundidad
0.26,"5km W of Cobb, CA",1970-01-20 01:16:26.836930,md,earthquake,-122.7836667,38.8201667,1.76
0.81,"66 km SE of West Yellowstone, Montana",1970-01-20 01:16:26.771720,md,earthquake,-110.4598333,44.2813333,7.08
1.04,"67 km SE of West Yellowstone, Montana",1970-01-20 01:16:26.517190,md,earthquake,-110.4525,44.2761667,5.38
4.4,"126 km SSW of Kokopo, Papua New Guinea",1970-01-20 01:16:26.505599,mb,earthquake,151.757,-5.3608,58.76
2.5,"27 km N of Akutan, Alaska",1970-01-20 01:16:26.390995,ml,earthquake,-165.7123,54.3733,126.02
-0.26,"23 km ENE of Ashford, Washington",1970-01-20 01:16:26.378920,md,earthquake,-121.758,46.85033333333333,2.42
1.49,"16 km SSE of Sunnyside, Utah",1970-01-20 01:16:26.344680,md,earthquake,-110.299,39.4153333,-3.41
1.48,"1km NNW of The Geysers, CA",1970-01-20 01:16:26.340750,md,earthquake,-122.7616667,38.7883333,2.01
0.69,"2km NNW of The Geysers, CA",1970-01-20 01:16:26.335150,md,earthquake,-122.7630005,38.7901649,1.84
0.85,"2km NNW of The Geysers, CA",1970-01-20 01:16:26.328940,md,earthquake,-122.7618332,38.7913322,1.85
1.84,"1km NNW of The Geysers, CA",1970-01-20 01:16:26.314720,md,earthquake,-122.7613333,38.7886667,2.13
1.79,"1 km S of Lluveras, Puerto Rico",1970-01-20 01:16:26.211620,md,earthquake,-66.9053333333333,18.025,12.92
0.94,"66 km SE of West Yellowstone, Montana",1970-01-20 01:16:26.152360,md,earthquake,-110.4553333,44.2856667,4.33
0.34,"25km NE of Pine Valley, CA",1970-01-20 01:16:26.103580,ml,earthquake,-116.3096667,32.9558333,6.84
2.23,"66 km SE of West Yellowstone, Montana",1970-01-20 01:16:26.069070,ml,earthquake,-110.4533333,44.2803333,6.23
0.36,"7km WNW of Cobb, CA",1970-01-20 01:16:26.058140,md,earthquake,-122.802002,38.8354988,2.35
4.8,South Sandwich Islands region,1970-01-20 01:16:26.027030,mb,earthquake,-23.7865,-57.9483,10.0
2.07,"42 km ESE of Naalehu, Hawaii",1970-01-20 01:16:25.804580,md,earthquake,-155.229666666667,18.8778333333333,5.61
3.1,"64 km NW of San Felipe, Mexico",1970-01-20 01:16:25.074820,ml,earthquake,-115.4005,31.3552,28.24
1.1,"7 km WSW of La Parguera, Puerto Rico",1970-01-20 01:16:24.931250,md,earthquake,-67.1156666666667,17.9488333333333,10.01
2.7,"Rat Islands, Aleutian Islands, Alaska",1970-01-20 01:16:24.770019,ml,earthquake,178.3021,51.9346,3.77
0.28,"65 km ESE of West Yellowstone, Montana",1970-01-20 01:16:24.348180,md,earthquake,-110.3405,44.4336667,2.87
1.23,"66 km SE of West Yellowstone, Montana",1970-01-20 01:16:24.328400,md,earthquake,-110.4571667,44.2825,6.69
1.6,"90 km NW of Aleneva, Alaska",1970-01-20 01:16:23.960453,ml,earthquake,-154.0622,58.6071,83.0
0.2,"8 km ENE of Floriston, California",1970-01-20 01:16:23.602571,ml,earthquake,-119.9299,39.4129,5.1
0.98,"14km SSW of Searles Valley, CA",1970-01-20 01:16:23.563510,ml,earthquake,-117.4443333,35.6423333,10.95
1.38,"1 km WSW of Santo Domingo, Puerto Rico",1970-01-20 01:16:23.517660,md,earthquake,-66.7651666666667,18.0578333333333,9.71
2.18,"9 km ENE of P?hala, Hawaii",1970-01-20 01:16:23.225280,ml,earthquake,-155.395660400391,19.2334995269775,30.3700008392334
0.83,"10km NE of Ridgecrest, CA",1970-01-20 01:16:23.159400,ml,earthquake,-117.5968333,35.6846667,10.92
4.7,"179 km S of Merizo Village, Guam",1970-01-20 01:16:22.995018,mb,earthquake,144.3905,11.6687,10.0
0.85,"8km WNW of Cobb, CA",1970-01-20 01:16:22.951500,md,earthquake,-122.8183365,38.8370018,1.64
3.52,"153 km N of Charlotte Amalie, U.S. Virgin Islands",1970-01-20 01:16:22.832700,md,earthquake,-64.9526,19.7256,65.0
1.2,"18 km E of Ferry, Alaska",1970-01-20 01:16:22.316828,ml,explosion,-148.7454,63.9976,0.0
1.3,"3 km W of Skokomish, Washington",1970-01-20 01:16:22.311600,ml,earthquake,-123.20566666666667,47.338166666666666,14.79
1.26,"15 km SSE of Sunnyside, Utah",1970-01-20 01:16:22.268260,md,earthquake,-110.3158333,39.423,-1.34
4.4,"147 km E of Shikotan, Russia",1970-01-20 01:16:22.227036,mb,earthquake,148.5375,43.9842,10.0
2.3,"60 km W of Tyonek, Alaska",1970-01-20 01:16:22.141821,ml,earthquake,-152.2615,61.0471,112.8
1.57,"16 km SSE of Sunnyside, Utah",1970-01-20 01:16:21.798320,md,earthquake,-110.3008333,39.4168333,-2.72
4.6,"145 km E of Shikotan, Russia",1970-01-20 01:16:21.707586,mb,earthquake,148.5349,43.8357,10.0
1.7,"38 km SE of Mina, Nevada",1970-01-20 01:16:21.324544,ml,earthquake,-117.7418,38.193,11.0
1.7,"39 km SE of Mina, Nevada",1970-01-20 01:16:21.309320,ml,earthquake,-117.7424,38.188,11.5
2.6,"32 km NW of Valdez, Alaska",1970-01-20 01:16:21.261722,ml,earthquake,-146.8403,61.2976,16.8
0.41,"6km NW of The Geysers, CA",1970-01-20 01:16:20.663700,md,earthquake,-122.7995,38.8233333,2.78
1.91,"15 km SSE of Sunnyside, Utah",1970-01-20 01:16:20.481200,md,earthquake,-110.3071667,39.4221667,-1.96
2.00999999,"8 km ENE of P?hala, Hawaii",1970-01-20 01:16:20.478440,md,earthquake,-155.395660400391,19.2229995727539,32.9000015258789
4.8,"Southern Qinghai, China",1970-01-20 01:16:20.328927,mb,earthquake,95.7805,35.8038,10.0
0.8,"6 km SSW of Kenny Lake, Alaska",1970-01-20 01:16:20.094734,ml,earthquake,-144.9717,61.6652,44.2
1.33,"6km NNW of Boron, CA",1970-01-20 01:16:20.067330,ml,quarry blast,-117.6768333,35.0495,-0.78
2.03,"9km NNE of Camarillo, CA",1970-01-20 01:16:19.949700,ml,earthquake,-118.9871667,34.2835,0.39
1.95,"7 km S of Indios, Puerto Rico",1970-01-20 01:16:19.792800,md,earthquake,-66.82,17.9256666666667,13.86
1.4,"11 km ENE of Fox, Alaska",1970-01-20 01:16:19.751864,ml,explosion,-147.384,64.9851,0.0
4.0,"6 km S of Tsukuba, Japan",1970-01-20 01:16:19.681016,mb,earthquake,140.0922,36.1458,45.67
1.8,"12 km NW of Nikiski, Alaska",1970-01-20 01:16:19.543158,ml,earthquake,-151.4406,60.7772,76.2
1.4,"22 km W of Petersville, Alaska",1970-01-20 01:16:19.525810,ml,earthquake,-151.2012,62.4625,77.8
1.42,"6km N of Pinnacles, CA",1970-01-20 01:16:19.520870,md,earthquake,-121.1355,36.5806667,8.51
0.77,"13km W of Morongo Valley, CA",1970-01-20 01:16:19.427100,ml,earthquake,-116.7223333,34.0296667,13.1
4.6,"168 km S of Merizo Village, Guam",1970-01-20 01:16:18.965567,mb,earthquake,144.4124,11.7658,10.0
4.9,"162 km SSW of Merizo Village, Guam",1970-01-20 01:16:18.860028,mb,earthquake,144.3243,11.8403,10.0
4.6,"159 km S of Merizo Village, Guam",1970-01-20 01:16:18.741899,mb,earthquake,144.4165,11.8426,10.0
3.0,"Rat Islands, Aleutian Islands, Alaska",1970-01-20 01:16:17.984890,ml,earthquake,178.6286,51.7331,91.59
4.5,"151 km SSW of Merizo Village, Guam",1970-01-20 01:16:17.983735,mb,earthquake,144.3593,11.9324,10.0
4.4,"143 km E of Shikotan, Russia",1970-01-20 01:16:17.315088,mb,earthquake,148.4977,43.956,10.0
0.97,"9km NE of Pala, CA",1970-01-20 01:16:16.988450,ml,earthquake,-116.9986667,33.4181667,13.68
1.37,"6km NW of The Geysers, CA",1970-01-20 01:16:16.580160,md,earthquake,-122.8176667,38.8096667,2.83
4.3,"177 km ESE of Shikotan, Russia",1970-01-20 01:16:16.546654,mb,earthquake,148.8342,43.3546,10.0
0.47,"7km NW of The Geysers, CA",1970-01-20 01:16:16.469520,md,earthquake,-122.8205,38.8143333,2.99
1.2,"60 km NNW of Chickaloon, Alaska",1970-01-20 01:16:16.379378,ml,earthquake,-148.706,62.3273,39.5
3.41,"75 km NNW of San Antonio, Puerto Rico",1970-01-20 01:16:16.028140,md,earthquake,-67.276,19.1516666666667,9.89
1.5,"54 km E of Yakutat, Alaska",1970-01-20 01:16:15.518784,ml,earthquake,-138.7712,59.6122,7.6
4.6,"165 km S of Merizo Village, Guam",1970-01-20 01:16:15.459748,mb,earthquake,144.3723,11.7951,10.0
1.2,"6km SSW of Mojave, CA",1970-01-20 01:16:15.123280,ml,quarry blast,-118.1901667,34.996,-0.82
0.36,"8km NW of The Geysers, CA",1970-01-20 01:16:15.118560,md,earthquake,-122.8186646,38.8344994,1.9
0.71,"4km SW of Idyllwild, CA",1970-01-20 01:16:14.964590,ml,earthquake,-116.7568333,33.7186667,17.45
0.24,"4km WNW of The Geysers, CA",1970-01-20 01:16:14.633440,md,earthquake,-122.8005,38.7933333,0.22
1.4,"122 km S of McCarthy, Alaska",1970-01-20 01:16:14.546564,ml,earthquake,-142.9862,60.337,1.5
1.7,"4 km NE of Coyle, Oklahoma",1970-01-20 01:16:14.314929,ml,earthquake,-97.197,35.98666667,6.42
2.4,"46 km W of Nanwalek, Alaska",1970-01-20 01:16:14.309043,ml,earthquake,-152.732,59.4372,77.9
1.1,"82 km NNW of Yakutat, Alaska",1970-01-20 01:16:14.062137,ml,earthquake,-140.164,60.2574,12.4
5.2,"80 km SE of Attu Station, Alaska",1970-01-20 01:16:13.877846,mww,earthquake,174.0425,52.346,38.14
0.9,"61 km S of Glacier View, Alaska",1970-01-20 01:16:13.311765,ml,ice quake,-147.7865,61.2566,0.0
1.44,"29 km SE of Virginia City, Montana",1970-01-20 01:16:13.102040,ml,quarry blast,-111.7331667,45.0801667,-2.0
1.77,"45km NE of Holtville, CA",1970-01-20 01:16:12.666720,ml,quarry blast,-114.9948333,33.0561667,-0.2
2.0,"61 km WNW of Toyah, Texas",1970-01-20 01:16:12.599864,ml,earthquake,-104.3415786,31.60685993,6.620019531
4.4,South Sandwich Islands region,1970-01-20 01:16:12.296747,mb,earthquake,-25.151,-57.8941,35.0
1.11,"5km WSW of Paso Robles, CA",1970-01-20 01:16:12.118760,md,earthquake,-120.7326667,35.6105,6.23
4.5,Kermadec Islands region,1970-01-20 01:16:12.053829,mb,earthquake,-176.7719,-29.8602,10.0
0.7,"77 km E of Cantwell, Alaska",1970-01-20 01:16:11.510002,ml,earthquake,-147.3993,63.3364,64.3
1.1,"19 km ENE of Mono City, California",1970-01-20 01:16:11.326907,ml,earthquake,-118.9498,38.1231,11.3
0.74,"18km S of Trona, CA",1970-01-20 01:16:11.289930,ml,earthquake,-117.4126667,35.6068333,7.5
1.12,"15km SSW of Searles Valley, CA",1970-01-20 01:16:10.924310,ml,earthquake,-117.4628333,35.6416667,8.12
1.6,"7km NE of Imperial, CA",1970-01-20 01:16:10.868610,ml,earthquake,-115.5195,32.8986667,7.93
2.2,"82 km NNW of Karluk, Alaska",1970-01-20 01:16:10.031369,ml,earthquake,-154.7881,58.2898,9.2
2.1,"8 km S of Tyonek, Alaska",1970-01-20 01:16:09.734938,ml,earthquake,-151.159,60.9912,9.4
1.42,"15 km SSE of Sunnyside, Utah",1970-01-20 01:16:09.405780,md,earthquake,-110.3196667,39.4253333,-1.21
0.7,"137 km ESE of McCarthy, Alaska",1970-01-20 01:16:09.303395,ml,earthquake,-140.413,61.1605,3.8
0.85,"7km WNW of Cobb, CA",1970-01-20 01:16:08.938910,md,earthquake,-122.8000031,38.8351669,2.22
0.8,Southern Alaska,1970-01-20 01:16:08.931905,ml,earthquake,-141.1506,60.2164,6.7
1.2,"44 km WNW of Anchor Point, Alaska",1970-01-20 01:16:07.436900,ml,earthquake,-152.5243,59.9633,82.8
1.19,"37 km NNE of Amboy, Washington",1970-01-20 01:16:07.431360,ml,earthquake,-122.1985,46.19533333333333,1.81
1.6,"24 km SE of Susitna North, Alaska",1970-01-20 01:16:07.321973,ml,earthquake,-149.5474,61.9983,44.6
0.7,"64 km WNW of Beluga, Alaska",1970-01-20 01:16:07.232223,ml,earthquake,-152.2373,61.2987,6.8
1.43,"10km WNW of The Geysers, CA",1970-01-20 01:16:07.045160,md,earthquake,-122.8545,38.8263333,2.28
1.9,"71 km SSE of Kokhanok, Alaska",1970-01-20 01:16:06.976572,ml,earthquake,-154.1334,58.8848,101.0
2.16,"2 km N of Palomas, Puerto Rico",1970-01-20 01:16:06.923090,md,earthquake,-66.875,18.0365,15.94
1.04,"1km E of San Marcos, CA",1970-01-20 01:16:06.738600,ml,quarry blast,-117.1556667,33.144,-0.2
1.63,"4 km E of Medicine Park, Oklahoma",1970-01-20 01:16:06.555449,ml,quarry blast,-98.4515,34.735,0.0
2.32,"1 km SSW of Yauco, Puerto Rico",1970-01-20 01:16:06.389180,md,earthquake,-66.8543333333333,18.0231666666667,14.63
1.23,"4 km E of Roseburg, Oregon",1970-01-20 01:16:05.598230,md,explosion,-123.2925,43.22233333333333,-0.53
1.88,"1 km ENE of P?hala, Hawaii",1970-01-20 01:16:05.479350,md,earthquake,-155.464004516602,19.2084999084473,35.1699981689453
1.01,"11km NE of Little Lake, CA",1970-01-20 01:16:05.255740,ml,earthquake,-117.8133333,36.0061667,1.38
0.81,"12km NE of Little Lake, CA",1970-01-20 01:16:05.235330,ml,earthquake,-117.8115,36.0058333,1.09
1.12,"3km ENE of Rancho San Diego, CA",1970-01-20 01:16:04.842950,ml,quarry blast,-116.9026667,32.7586667,5.85
0.92,"21km SW of Ocotillo Wells, CA",1970-01-20 01:16:04.809080,ml,earthquake,-116.2835,33.006,6.67
1.03,"21km SW of Ocotillo Wells, CA",1970-01-20 01:16:04.784150,ml,earthquake,-116.2851667,33.0045,5.86
1.3,"34 km SE of Mina, Nevada",1970-01-20 01:16:04.464506,ml,earthquake,-117.8276,38.1714,7.7
2.1,"5 km WSW of Falls City, Texas",1970-01-20 01:16:04.117398,ml,earthquake,-98.07042739,28.95904541,13.18111165
1.8,"8 km S of Tyonek, Alaska",1970-01-20 01:16:03.661777,ml,earthquake,-151.1625,60.9896,12.9
5.3,"5 km SE of San Cristóbal Amatlán, Mexico",1970-01-20 01:16:03.346624,mww,earthquake,-96.3774,16.2753,40.18
1.43,"5km NW of Boron, CA",1970-01-20 01:16:02.891860,ml,quarry blast,-117.6856667,35.0301667,0.33
2.09,"3 km S of P?hala, Hawaii",1970-01-20 01:16:02.714890,ml,earthquake,-155.473327636719,19.173999786377,34.7700004577637
1.9,"70 km SSW of Adak, Alaska",1970-01-20 01:16:02.240590,ml,earthquake,-177.0979,51.3083,30.9
1.64,"10 km E of P?hala, Hawaii",1970-01-20 01:16:01.943550,md,earthquake,-155.381166666667,19.2168333333333,31.14
1.7,"2 km SE of Salcha, Alaska",1970-01-20 01:16:01.669933,ml,earthquake,-146.8685,64.5037,8.2
2.21,"3 km S of P?hala, Hawaii",1970-01-20 01:16:01.549880,ml,earthquake,-155.473999023438,19.1683330535889,32.3400001525879
4.2,"37 km ESE of Mangili, Philippines",1970-01-20 01:16:01.484419,mb,earthquake,125.9668,5.8238,136.99
0.86,"9km NW of The Geysers, CA",1970-01-20 01:16:01.231720,md,earthquake,-122.8433304,38.8246651,1.6
0.33,"37 km NNE of Amboy, Washington",1970-01-20 01:16:00.919470,ml,earthquake,-122.18733333333333,46.195166666666665,4.41
1.56,"4km SSE of Piru, CA",1970-01-20 01:16:00.804640,ml,earthquake,-118.7715,34.383,10.01
0.79,"4km WSW of Palomar Observatory, CA",1970-01-20 01:16:00.756180,ml,earthquake,-116.9063333,33.3386667,14.57
2.13,"3 km SE of Owasso, Oklahoma",1970-01-20 01:16:00.464380,ml,quarry blast,-95.8325,36.2435,0.0
2.3,"45 km E of Port Alsworth, Alaska",1970-01-20 01:16:00.458963,ml,earthquake,-153.5007,60.1592,162.6
1.46,"6km E of Atascadero, CA",1970-01-20 01:16:00.357550,md,earthquake,-120.61,35.4835,1.42
1.48,"15 km SSE of Sunnyside, Utah",1970-01-20 01:16:00.297020,md,earthquake,-110.3233333,39.423,-1.16
1.76,"6 km NW of Medford, Oklahoma",1970-01-20 01:15:59.876420,ml,earthquake,-97.78416667,36.85366667,7.79
2.0,"15 km S of Fern Forest, Hawaii",1970-01-20 01:15:59.161700,ml,earthquake,-155.108333333333,19.3268333333333,6.36
2.9,"15 km NNE of Virginia, Minnesota",1970-01-20 01:15:59.136163,ml,mining explosion,-92.4872,47.6621,0.0
3.5,"28 km SSE of Mina, Nevada",1970-01-20 01:15:58.641302,ml,earthquake,-118.0206,38.141,9.4
4.4,northern East Pacific Rise,1970-01-20 01:15:58.496599,mb,earthquake,-104.6202,13.2589,10.0
0.92,"3km W of San Bernardino, CA",1970-01-20 01:15:58.240170,ml,earthquake,-117.3245,34.1333333,13.15
5.1,Kermadec Islands region,1970-01-20 01:15:57.792830,mb,earthquake,-176.9925,-29.5675,10.0
1.36,"3km SSE of Muscoy, CA",1970-01-20 01:15:57.764180,ml,earthquake,-117.3305,34.1296667,14.16
1.69,"10km SW of Laguna Beach, CA",1970-01-20 01:15:57.729840,ml,earthquake,-117.8491667,33.4681667,14.1
1.27,"3km SSE of Muscoy, CA",1970-01-20 01:15:57.649450,ml,earthquake,-117.3316667,34.1293333,14.04
-0.1,"22km N of Searles Valley, CA",1970-01-20 01:15:57.112550,ml,earthquake,-117.4463333,35.9623333,4.33
-0.14,"21km E of Little Lake, CA",1970-01-20 01:15:57.084840,ml,earthquake,-117.678,35.9483333,6.06
1.4,"61 km SE of Cantwell, Alaska",1970-01-20 01:15:57.051702,ml,earthquake,-148.2071,62.9546,66.5
4.2,north of Severnaya Zemlya,1970-01-20 01:15:56.844295,mb,earthquake,89.5848,85.3454,10.0
1.57,"9 km SSW of The Silos, Montana",1970-01-20 01:15:56.760720,ml,quarry blast,-111.642,46.3153333,-2.0
2.05,"18 km WNW of Volcano, Hawaii",1970-01-20 01:15:56.352470,md,earthquake,-155.404166666667,19.4785,-2.09
0.8,"7 km E of Eielson Air Force Base, Alaska",1970-01-20 01:15:56.341839,ml,earthquake,-146.8919,64.6569,6.8
1.1,"7 km SW of Skwentna, Alaska",1970-01-20 01:15:56.075597,ml,earthquake,-151.5117,61.9471,80.7
0.27,"84 km W of Adak, Alaska",1970-01-20 01:15:56.039360,ml,earthquake,-177.866833333333,51.8683333333333,9.3
1.85000002,"1 km E of P?hala, Hawaii",1970-01-20 01:15:55.951020,md,earthquake,-155.464004516602,19.2036666870117,35.1199989318848
4.4,"43 km NNE of Mérida, Venezuela",1970-01-20 01:15:55.728418,mb,earthquake,-71.0695,8.9759,23.02
1.1,"49 km N of Chase, Alaska",1970-01-20 01:15:55.583048,ml,earthquake,-150.2319,62.8913,83.8
4.7,southwest of Africa,1970-01-20 01:15:55.551663,mb,earthquake,10.3461,-52.9457,10.0
2.3,"31 km SSW of Beals, Maine",1970-01-20 01:15:55.326979,ml,earthquake,-67.7043,44.2457,5.0
0.34,"1km NW of The Geysers, CA",1970-01-20 01:15:55.278230,md,earthquake,-122.7638321,38.7816658,0.58
2.13,"7 km S of Indios, Puerto Rico",1970-01-20 01:15:55.102490,md,earthquake,-66.815,17.9228333333333,13.89
1.7,"22 km NNE of Fishhook, Alaska",1970-01-20 01:15:54.886947,ml,earthquake,-149.0621,61.9297,35.4
0.8,"52 km W of Ferry, Alaska",1970-01-20 01:15:54.442240,ml,earthquake,-150.1779,63.9816,6.3
1.9,"36 km SSE of Nome, Alaska",1970-01-20 01:15:54.440164,ml,earthquake,-165.2231,64.1869,19.2
2.2,"51 km NNW of Elfin Cove, Alaska",1970-01-20 01:15:54.326595,ml,earthquake,-136.698,58.6206,2.7
1.65,"15 km SSE of Sunnyside, Utah",1970-01-20 01:15:53.953880,md,earthquake,-110.3116667,39.4201667,-1.76
-0.29,"57 km WNW of Beluga, Alaska",1970-01-20 01:15:53.820640,ml,earthquake,-152.0225,61.398,8.13
1.97,"21km S of San Pedro, CA",1970-01-20 01:15:53.812540,ml,earthquake,-118.2531667,33.5476667,1.04
0.21,"15km SSW of Searles Valley, CA",1970-01-20 01:15:53.673850,ml,earthquake,-117.4488333,35.6386667,6.88
2.68,"5km SSW of Lexington Hills, CA",1970-01-20 01:15:53.472230,md,earthquake,-121.9951667,37.1243333,14.48
1.1,"16 km NE of Whittier, Alaska",1970-01-20 01:15:53.327228,ml,earthquake,-148.507,60.8949,14.4
1.61,"16km ESE of Yosemite Valley, CA",1970-01-20 01:15:53.227760,md,earthquake,-119.4045,37.6891667,12.42
-0.08,"3km SE of The Geysers, CA",1970-01-20 01:15:53.179740,md,earthquake,-122.7271667,38.7616667,1.47
1.03,"6km W of Cobb, CA",1970-01-20 01:15:53.000380,md,earthquake,-122.7870026,38.8218346,1.35
1.27,"11km W of The Geysers, CA",1970-01-20 01:15:52.791770,md,earthquake,-122.8818333,38.7723333,3.11
1.4,"41 km NNE of Whittier, Alaska",1970-01-20 01:15:52.216003,ml,ice quake,-148.3466,61.1122,0.0
0.37,"10km WNW of The Geysers, CA",1970-01-20 01:15:51.961150,md,earthquake,-122.856163,38.8233337,2.11
0.84,"4km NNW of The Geysers, CA",1970-01-20 01:15:51.595330,md,earthquake,-122.7746658,38.8051682,1.43
-0.56,"63 km WNW of Tyonek, Alaska",1970-01-20 01:15:51.467320,ml,earthquake,-152.2865,61.202,5.92
-1.3,"61 km ENE of Pedro Bay, Alaska",1970-01-20 01:15:51.429690,ml,earthquake,-153.099,60.0153333333333,0.85
0.1,"26 km SW of Mina, Nevada",1970-01-20 01:15:51.285704,ml,earthquake,-118.3443,38.2394,9.5
2.4,"10 km S of Chignik Lagoon, Alaska",1970-01-20 01:15:51.083952,ml,earthquake,-158.5177,56.2119,85.9
2.34,"6 km S of Indios, Puerto Rico",1970-01-20 01:15:50.932620,md,earthquake,-66.8191666666667,17.9358333333333,12.6
2.54,"8km WSW of Petrolia, CA",1970-01-20 01:15:50.810470,md,earthquake,-124.3678333,40.2943333,29.6
2.43,"9km SW of Petrolia, CA",1970-01-20 01:15:50.620330,md,earthquake,-124.3668333,40.277,27.34
1.6,"60 km W of Petersville, Alaska",1970-01-20 01:15:50.534110,ml,earthquake,-151.9283,62.5899,105.4
1.6,"39 km WSW of Petersville, Alaska",1970-01-20 01:15:50.181999,ml,earthquake,-151.4848,62.3749,78.0
1.09,"13km WSW of Toms Place, CA",1970-01-20 01:15:50.178920,md,earthquake,-118.8188333,37.52,4.73
1.8,"69 km WNW of Nikiski, Alaska",1970-01-20 01:15:50.012569,ml,earthquake,-152.5028,60.885,117.7
2.1,"16 km SSE of Sunnyside, Utah",1970-01-20 01:15:49.425950,md,earthquake,-110.31,39.4198333,-1.95
1.0,"37 km NW of Mosquito Lake, Alaska",1970-01-20 01:15:49.371820,ml,earthquake,-136.5174,59.7886,5.2
1.2,"66 km N of Petersville, Alaska",1970-01-20 01:15:49.351231,ml,earthquake,-150.7305,63.0964,120.6
4.5,"112 km W of Pariaman, Indonesia",1970-01-20 01:15:49.026152,mb,earthquake,99.1239,-0.4295,66.53
2.1,"55 km S of Whites City, New Mexico",1970-01-20 01:15:49.010556,ml,earthquake,-104.407304,31.67676313,7.288427734
1.83000004,"9 km E of P?hala, Hawaii",1970-01-20 01:15:49.004870,md,earthquake,-155.390335083008,19.1886672973633,31.2800006866455
1.1,"66 km NNE of Petersville, Alaska",1970-01-20 01:15:48.747084,ml,earthquake,-150.4844,63.0785,108.1
1.44,"7 km ESE of La Parguera, Puerto Rico",1970-01-20 01:15:48.663690,md,earthquake,-66.9875,17.939,11.94
0.8,"9 km W of Trapper Creek, Alaska",1970-01-20 01:15:48.344388,ml,earthquake,-150.4238,62.3142,14.7
2.42,"0 km N of Indios, Puerto Rico",1970-01-20 01:15:48.184510,md,earthquake,-66.8203333333333,18.0018333333333,15.64
0.9,"29 km WNW of Petersville, Alaska",1970-01-20 01:15:48.159815,ml,earthquake,-151.3263,62.5611,85.8
0.8,"60 km NNE of Takotna, Alaska",1970-01-20 01:15:48.053785,ml,earthquake,-155.8296,63.525,15.8
1.46,"6km WNW of Coso Junction, CA",1970-01-20 01:15:48.052590,ml,earthquake,-118.0031667,36.0675,3.31
1.0,"20 km NE of Moose Pass, Alaska",1970-01-20 01:15:47.757135,ml,earthquake,-149.0749,60.6062,8.7
1.89,"5 km S of Guánica, Puerto Rico",1970-01-20 01:15:47.719230,md,earthquake,-66.9075,17.9203333333333,9.28
1.8,"46 km S of Adak, Alaska",1970-01-20 01:15:47.686681,ml,earthquake,-176.6894,51.456,35.6
